Id,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
5440,18-02-2016 11:30,200,30,19.82333333,37.06666667,18.63333333,36.09,19.7,36.5,20,35.5,17.51428571,43.9,4.333333333,60.76666667,17.73,28,20,36.12666667,17.79,37.79,2.35E+00,755.6,72.5,4,21.5,-2.10E+00,13.70169926,13.70169926
5441,18-02-2016 11:40,180,20,19.96333333,37.66,18.7,36.09,19.71285714,36.51285714,20,35.65666667,17.56,43.92,4.475,59.9,17.79,28,20,36.06,17.79,37.73,2.47E+00,755.6333333,72,4,21.66666667,-2.07E+00,29.59705156,29.59705156
5442,18-02-2016 11:50,190,20,20,38.59,18.76,36.16333333,19.79,36.59,20,35.86333333,17.52857143,44,4.6675,59.025,17.79,27.96333333,20,36,17.79,37.645,2.58E+00,755.6666667,71.5,4,21.83333333,-2.03E+00,37.99055198,37.99055198
5443,18-02-2016 12:00,100,20,20.06666667,38.86333333,18.79,36.43333333,19.79,36.66857143,19.92666667,36,17.5,44.09,5.026666667,58.73333333,17.79,27.89,19.89,35.96666667,17.79,37.5,2.70E+00,755.7,71,4,22,-2.00E+00,40.29037603,40.29037603
5444,18-02-2016 12:10,240,20,20.1,38.395,18.79,36.56,19.79,36.79,19.92666667,36,17.5,44.23571429,5.16,56.96333333,17.79,27.89,19.89,35.9,17.79,37.43333333,2.82E+00,755.7,70.66666667,4.333333333,22.5,-1.97E+00,4.427132534,4.427132534
5445,18-02-2016 12:20,140,20,20.13333333,38.29666667,18.82333333,36.73,19.84714286,36.99285714,20,36.045,17.5,44.312,5.3,56.29666667,17.79,27.89,19.89,35.79,17.79,37.29,2.93E+00,755.7,70.33333333,4.666666667,23,-1.93E+00,46.04703893,46.04703893
5446,18-02-2016 12:30,100,30,20.2,37.89,18.89,36.73,19.89,37.09,20,36.06,17.5,44.4,5.3,55.45666667,17.79,27.89,19.82333333,35.73,17.79,37.29,3.05E+00,755.7,70,5,23.5,-1.90E+00,6.175164098,6.175164098
5447,18-02-2016 12:40,90,20,20.29,37.63333333,18.89,36.7,19.96857143,37.15285714,20,36.06,17.5,44.5,5.328571429,54.78,17.79,27.89,19.79,35.656,17.79,37.2,3.17E+00,755.7,69.66666667,5.333333333,24,-1.87E+00,24.74039838,24.74039838
5448,18-02-2016 12:50,70,20,20.29,37.43333333,18.89,36.62666667,19.93714286,37.12142857,19.89,36.09,17.5,44.5,5.536,54.856,17.79,27.89,19.79,35.5675,17.79,37.12666667,3.28E+00,755.7,69.33333333,5.666666667,24.5,-1.83E+00,49.03711056,49.03711056
5449,18-02-2016 13:00,70,30,20.29,36.9,18.89,36.43,19.956,37,19.89,36.03,17.5,44.44,5.59,53.57,17.79,27.82333333,19.79,35.5,17.79,37.06,3.40E+00,755.7,69,6,25,-1.80E+00,29.00724177,29.00724177
5450,18-02-2016 13:10,60,20,20.29,36.56666667,18.89,36.23,19.93714286,36.98571429,19.89,35.96666667,17.5,44.32142857,5.672,53.318,17.79,27.79,19.79,35.44285714,17.79,37,3.40E+00,755.7,69.5,5.833333333,25,-1.70E+00,29.10569758,29.10569758
5451,18-02-2016 13:20,60,20,20.39,37.12333333,18.89,36.09,19.934,36.94,19.89,35.9,17.456,44.254,5.828571429,52.92142857,17.73,27.79,19.79,35.44,17.76,36.96666667,3.40E+00,755.7,70,5.666666667,25,-1.60E+00,0.133401132,0.133401132
5452,18-02-2016 13:30,70,0,20.32333333,36.59666667,18.89,36.03,19.93714286,36.9,19.89,35.76,17.48428571,44.27714286,5.9,52.476,17.79,27.79,19.72571429,35.4,17.7,36.82666667,3.40E+00,755.7,70.5,5.5,25,-1.50E+00,44.87750817,44.87750817
5453,18-02-2016 13:40,50,0,20.39,36.19333333,18.79,35.86333333,19.89,36.9,19.89,35.56666667,17.456,44.236,5.97,51.88428571,17.7,27.79,19.7,35.4,17.7,36.7,3.40E+00,755.7,71,5.333333333,25,-1.40E+00,21.86141278,21.86141278
5454,18-02-2016 13:50,50,0,20.39,35.8,18.79,35.73,19.95285714,36.88428571,19.76,34.83333333,17.5,44.2,6.045,51.28625,17.7,27.79,19.7,35.33714286,17.7,36.62666667,3.40E+00,755.7,71.5,5.166666667,25,-1.30E+00,1.277327444,1.277327444
5455,18-02-2016 14:00,50,0,20.39,35.4,18.79,35.56,19.956,36.834,19.63333333,34.5,17.5,44.09,6.074,51.172,17.7,27.79,19.7,35.29,17.7,36.59,3.40E+00,755.7,72,5,25,-1.20E+00,39.85966708,39.85966708
5456,18-02-2016 14:10,40,0,20.46333333,35.12666667,18.79,35.43333333,19.95285714,36.79,19.56666667,34.13333333,17.5,44.03857143,6.221428571,50.27142857,17.76,27.79,19.7,35.26428571,17.7,36.53,3.45E+00,755.7166667,72,4.833333333,24.33333333,-1.15E+00,30.58035069,30.58035069
5457,18-02-2016 14:20,50,0,20.5,34.93,18.79,35.26,19.956,36.754,19.5,34,17.5,43.98,6.576,50.24,17.76,27.7,19.6,35.054,17.7,36.4,3.50E+00,755.7333333,72,4.666666667,23.66666667,-1.10E+00,49.28422727,49.28422727
5458,18-02-2016 14:30,40,0,20.5,34.65666667,18.79,35.2,19.89,36.7,19.39,33.76,17.45875,43.8175,6.69,48.4,17.7,27.7,19.6,34.94285714,17.7,36.32142857,3.55E+00,755.75,72,4.5,23,-1.05E+00,13.28537009,13.28537009
5459,18-02-2016 14:40,20,0,20.5,34.46666667,18.79,35.06,19.89,36.678,19.32333333,33.7,17.42142857,43.62142857,6.69,48.93333333,17.7,27.73,19.6,34.9,17.7,36.156,3.60E+00,755.7666667,72,4.333333333,22.33333333,-1.00E+00,6.293910812,6.293910812
5460,18-02-2016 14:50,40,0,20.42666667,34.32666667,18.79,34.925,19.89,36.59,19.29,33.7,17.39,43.5,6.69,49.69333333,17.7,27.79,19.6,34.9,17.7,36.10571429,3.65E+00,755.7833333,72,4.166666667,21.66666667,-9.50E-01,36.13416605,36.13416605
5461,18-02-2016 15:00,20,0,20.39,34.16333333,18.73,34.82666667,19.85,36.554,19.23,33.62666667,17.39,43.44285714,6.563333333,49.89333333,17.7,27.79,19.6,34.79,17.7,36.145,3.70E+00,755.8,72,4,21,-9.00E-01,29.57198715,29.57198715
5462,18-02-2016 15:10,40,0,20.39,34.09,18.7,34.82666667,19.79,36.48571429,19.16666667,33.59,17.39,43.378,6.263333333,50.96666667,17.7,27.79,19.55714286,34.89857143,17.7,36.072,3.60E+00,755.85,73.66666667,3.833333333,21.16666667,-7.00E-01,46.63183475,46.63183475
5463,18-02-2016 15:20,50,0,20.39,34,18.63333333,34.76666667,19.79,36.4,19.1,33.59,17.39,43.29,6.19,51.3,17.7,27.89,19.54,35,17.7,36,3.50E+00,755.9,75.33333333,3.666666667,21.33333333,-5.00E-01,25.45173063,25.45173063
5464,18-02-2016 15:30,40,0,20.29,33.96666667,18.6,34.7,19.79,36.36857143,19.05,33.545,17.39,43.2,6.226666667,50.86333333,17.7,27.89,19.5,35,17.7,35.96,3.40E+00,755.95,77,3.5,21.5,-3.00E-01,24.6987366,24.6987366
5465,18-02-2016 15:40,50,0,20.29,33.9,18.6,34.7,19.79,36.4,18.96333333,33.4,17.39,43.13714286,6.3,49.53,17.7,27.85666667,19.5,35,17.7,35.83714286,3.30E+00,756,78.66666667,3.333333333,21.66666667,-1.00E-01,45.80362994,45.80362994
5466,18-02-2016 15:50,50,0,20.26,33.86333333,18.56666667,34.59,19.79,36.35285714,18.89,33.4,17.39,43.134,6.156666667,49.66666667,17.7,27.79,19.45285714,34.95714286,17.66,35.736,3.20E+00,756.05,80.33333333,3.166666667,21.83333333,1.00E-01,44.95043171,44.95043171
5467,18-02-2016 16:00,40,0,20.2,33.79,18.5,34.59,19.79,36.378,18.89,33.4,17.39,43.05142857,6.03,50.6,17.7,27.79,19.478,35,17.62857143,35.59571429,3.10E+00,756.1,82,3,22,3.00E-01,20.13716453,20.13716453
5468,18-02-2016 16:10,50,0,20.2,33.79,18.5,34.59,19.79,36.29,18.82333333,33.4,17.39,43,5.7,52.6,17.7,27.8925,19.42142857,35.02571429,17.64,35.44,3.10E+00,756.1166667,81.5,2.833333333,23.16666667,2.00E-01,17.47914659,17.47914659
5469,18-02-2016 16:20,50,0,20.13333333,33.79,18.42666667,34.59,19.79,36.29,18.76,33.5,17.39,42.91428571,5.433333333,54.86,17.7,28.06666667,19.39,35.09,17.61428571,35.39857143,3.10E+00,756.1333333,81,2.666666667,24.33333333,1.00E-01,24.89776455,24.89776455
5470,18-02-2016 16:30,80,10,20.06666667,33.79,18.39,34.59,19.79,36.21285714,18.7,33.56,17.39,42.9,5.23,56.8,17.7,28.13333333,19.39,35.16571429,17.6,35.29,3.10E+00,756.15,80.5,2.5,25.5,0.00E+00,46.7464591,46.7464591
5471,18-02-2016 16:40,90,0,20,33.79,18.39,34.66333333,19.77875,36.10875,18.7,33.73,17.39,42.82142857,5.09,57.99333333,17.7,28.26,19.39,35.35,17.6,35.29,3.10E+00,756.1666667,80,2.333333333,26.66666667,-1.00E-01,8.388652583,8.388652583
5472,18-02-2016 16:50,80,0,20,33.9,18.39,34.82666667,19.736,36.218,18.7,33.79,17.35,42.856,5.045,59.395,17.7,28.39,19.42142857,35.64714286,17.6,35.29,3.10E+00,756.1833333,79.5,2.166666667,27.83333333,-2.00E-01,45.11735606,45.11735606
5473,18-02-2016 17:00,100,0,20,33.96666667,18.32333333,34.9,19.72571429,36.29,18.66666667,33.93333333,17.29,42.79,4.883333333,60.60833333,17.63333333,28.39,19.5,36.036,17.6,35.27714286,3.10E+00,756.2,79,2,29,-3.00E-01,24.61357923,24.61357923
5474,18-02-2016 17:10,100,0,20,34.12666667,18.36,35,19.754,36.254,18.6,34.06,17.29,42.79,4.833333333,61.06333333,17.6,28.53333333,19.6125,36.20875,17.6,35.2,2.98E+00,756.2333333,80.16666667,2,27.83333333,-2.17E-01,28.28581554,28.28581554
5475,18-02-2016 17:20,80,0,20,34.26,18.63333333,34.93333333,19.73857143,36.2,18.6,34.12666667,17.29,42.76428571,4.626666667,62.03333333,17.6,28.66666667,19.71285714,36.44142857,17.6,35.2,2.87E+00,756.2666667,81.33333333,2,26.66666667,-1.33E-01,6.16478906,6.16478906
5476,18-02-2016 17:30,80,0,19.89,34.43333333,18.63333333,34.79,19.7,36.178,18.6,34.26,17.29,42.7,4.293333333,63.16666667,17.6,28.73,19.79,36.554,17.6,35.2,2.75E+00,756.3,82.5,2,25.5,-5.00E-02,37.72650737,37.72650737
5477,18-02-2016 17:40,70,0,19.89,34.56,18.6,34.86,19.7,36.09,18.56666667,34.32666667,17.29,42.7,4.126666667,64.06666667,17.6,28.79,19.79,36.66857143,17.51428571,35.2,2.63E+00,756.3333333,83.66666667,2,24.33333333,3.33E-02,21.87965526,21.87965526
5478,18-02-2016 17:50,70,0,19.89,34.62666667,18.53333333,35.06,19.7,36.054,18.5,34.46666667,17.29,42.7,3.933333333,64.73333333,17.6,28.92666667,19.89,36.79,17.5,35.2,2.52E+00,756.3666667,84.83333333,2,23.16666667,1.17E-01,31.73473665,31.73473665
5479,18-02-2016 18:00,80,0,19.89,34.62666667,18.53333333,35.2,19.73857143,35.88,18.5,34.59,17.29,42.7,3.76,65.26,17.6,29,19.95285714,36.85285714,17.5,35.2,2.40E+00,756.4,86,2,22,2.00E-01,13.70064563,13.70064563
5480,18-02-2016 18:10,90,0,20,34.7,18.6,35.2675,19.7,35.772,18.5,34.66333333,17.29,42.736,3.7,65.59333333,17.53333333,29,20.02,36.978,17.5,35.2,2.37E+00,756.4833333,86.33333333,2.166666667,22.16666667,2.33E-01,31.65659157,31.65659157
5481,18-02-2016 18:20,80,0,20,34.7,18.6,35.29,19.73857143,35.7,18.5,34.73,17.25142857,42.75142857,3.56,66.92333333,17.6,29.06666667,20.1,37.09,17.5,35.2,2.33E+00,756.5666667,86.66666667,2.333333333,22.33333333,2.67E-01,21.74324397,21.74324397
5482,18-02-2016 18:30,160,0,20.03333333,34.76666667,18.7,35.43333333,19.79,35.7,18.4725,34.8725,17.26,42.76,3.433333333,68.13,17.5,29.2,20.14,37.2,17.456,35.156,2.30E+00,756.65,87,2.5,22.5,3.00E-01,28.22630125,28.22630125
5483,18-02-2016 18:40,440,0,20.1,34.9,18.7,35.5,19.79,35.7,18.39,34.96666667,17.2,42.77714286,3.26,69.5,17.5,29.26,20.12857143,37.25142857,17.42142857,35.12142857,2.27E+00,756.7333333,87.33333333,2.666666667,22.66666667,3.33E-01,12.35257956,12.35257956
5484,18-02-2016 18:50,230,0,20.1,34.96666667,18.79,35.5,19.79,35.7,18.39,35.12666667,17.2,42.82142857,3.126666667,70.36,17.5,29.39,20.2,37.29,17.434,35.2,2.23E+00,756.8166667,87.66666667,2.833333333,22.83333333,3.67E-01,39.214432,39.214432
5485,18-02-2016 19:00,260,0,20.13333333,35.43333333,18.85666667,35.56,19.86142857,35.79571429,18.39,35.26,17.2,42.9,2.966666667,71.75666667,17.5,29.46333333,20.23857143,37.33714286,17.40571429,35.2,2.20E+00,756.9,88,3,23,4.00E-01,47.59208192,47.59208192
5486,18-02-2016 19:10,180,10,20.26,36.36,18.89,35.5,19.89,35.79,18.39,35.4,17.23857143,42.99857143,2.9,72.29666667,17.5,29.6,20.236,37.4,17.39,35.2,2.12E+00,756.9166667,89.16666667,2.833333333,27,5.00E-01,22.7976731,22.7976731
5487,18-02-2016 19:20,100,10,20.32333333,37.22666667,18.89,35.56,19.89,36.00857143,18.39,35.46666667,17.236,43.076,2.863333333,72.85666667,17.5,29.675,20.29,37.17857143,17.39,35.218,2.03E+00,756.9333333,90.33333333,2.666666667,31,6.00E-01,14.18863889,14.18863889
5488,18-02-2016 19:30,90,0,20.46333333,37.96666667,19,35.76666667,19.956,36.276,18.39,35.76666667,17.2,43.22571429,2.79,73.345,17.5,29.76,20.29,37.054,17.39,35.29,1.95E+00,756.95,91.5,2.5,35,7.00E-01,17.13317647,17.13317647
5489,18-02-2016 19:40,90,0,20.5,36.9,19,35.96666667,20.07142857,36.51,18.39,36.02666667,17.2,43.334,2.7,73.945,17.5,29.79,20.31857143,37.16857143,17.39,35.29,1.87E+00,756.9666667,92.66666667,2.333333333,39,8.00E-01,24.29284949,24.29284949
5490,18-02-2016 19:50,90,0,20.5,36.56666667,19.1,36.09,20.1,36.5,18.39,36.32666667,17.2,43.45714286,2.663333333,74.39666667,17.5,29.79,20.39,37.29,17.39,35.29,1.78E+00,756.9833333,93.83333333,2.166666667,43,9.00E-01,34.48698166,34.48698166
5491,18-02-2016 20:00,80,10,20.53333333,36.29,19.1,36.16333333,20.1,36.5,18.39,36.4,17.218,43.518,2.59,74.99,17.5,29.89,20.48428571,37.45428571,17.39,35.29,1.70E+00,757,95,2,47,1.00E+00,17.28303771,17.28303771
5492,18-02-2016 20:10,70,10,20.6,36.29,19.2,36.2,20.04,36.44,18.39,36.53,17.22571429,43.59,2.5,75.66,17.5,29.96333333,20.5,37.552,17.39,35.29,1.63E+00,757.05,95,2,49.33333333,9.33E-01,16.90771165,16.90771165
5493,18-02-2016 20:20,70,30,20.63333333,36.46666667,19.2,36.2,20,36.4,18.39,36.59,17.254,43.754,2.5,75.99333333,17.5,30,20.46857143,37.26428571,17.35,35.334,1.57E+00,757.1,95,2,51.66666667,8.67E-01,38.13067573,38.13067573
5494,18-02-2016 20:30,70,20,20.63333333,36.26666667,19.2,36.23,19.89,36.4,18.59666667,37.12666667,17.2,43.75142857,2.4,76.53,17.5,30.06666667,20.39,36.96,17.36142857,35.4,1.50E+00,757.15,95,2,54,8.00E-01,0.339153339,0.339153339
5495,18-02-2016 20:40,100,20,20.6,36,19.2,36.29,19.89,36.41428571,19.12333333,37.2,17.218,43.812,2.326666667,76.65666667,17.39,30,20.37571429,36.69142857,17.35,35.4,1.43E+00,757.2,95,2,56.33333333,7.33E-01,44.87518027,44.87518027
5496,18-02-2016 20:50,90,10,20.66666667,36,19.32333333,36.36333333,19.90375,36.45,19.83333333,37.06,17.25142857,43.9,2.29,77.16,17.46333333,30.06666667,20.29,36.59,17.36142857,35.4,1.37E+00,757.25,95,2,58.66666667,6.67E-01,39.98880968,39.98880968
5497,18-02-2016 21:00,80,10,20.73,36,19.39,36.29,19.956,36.4,20.29333333,36.72666667,17.29,44,2.29,77.49333333,17.39,30.1,20.31857143,36.62142857,17.33,35.4,1.30E+00,757.3,95,2,61,6.00E-01,18.03129425,18.03129425
5498,18-02-2016 21:10,80,0,20.85666667,36,19.53333333,36.36333333,20,36.4,20.35666667,36.1,17.25142857,43.95714286,2.26,77.99666667,17.39,30.1,20.33,36.834,17.30428571,35.4,1.27E+00,757.3166667,95.33333333,2,58.16666667,6.00E-01,45.58930768,45.58930768
5499,18-02-2016 21:20,90,0,20.92666667,35.86333333,19.6975,36.2675,20.06,36.46,20.23,35.76666667,17.236,43.96,2.2,78.19,17.39,30.1,20.39,36.95714286,17.29,35.4,1.23E+00,757.3333333,95.66666667,2,55.33333333,6.00E-01,7.630270405,7.630270405
5500,18-02-2016 21:30,80,0,21.06666667,35.79,19.79,36.12666667,20.08571429,36.48571429,20.06666667,35.56,17.22571429,44.02571429,2.2,78.16,17.39,30.16666667,20.4725,37.15,17.29,35.4,1.20E+00,757.35,96,2,52.5,6.00E-01,44.46392237,44.46392237
5501,18-02-2016 21:40,90,10,21.1,35.66333333,19.89,36.06,20.1,36.5,19.9175,35.5,17.2,44,2.2,78.43333333,17.39,30.2,20.5,37.276,17.29,35.46,1.17E+00,757.3666667,96.33333333,2,49.66666667,6.00E-01,32.94965299,32.94965299
5502,18-02-2016 21:50,90,0,21.175,35.5675,19.96333333,35.93333333,20.1,36.5,19.82333333,35.43333333,17.22571429,44.07714286,2.09,78.59,17.39,30.2,20.52857143,37.49714286,17.29,35.48571429,1.13E+00,757.3833333,96.66666667,2,46.83333333,6.00E-01,46.78623041,46.78623041
5503,18-02-2016 22:00,80,0,21.26,35.56,20,35.86333333,20.14,36.554,19.7,35.43333333,17.236,44.134,2.09,78.59,17.39,30.2,20.6,37.59,17.29,35.5,1.10E+00,757.4,97,2,44,6.00E-01,35.09294334,35.09294334
5504,18-02-2016 22:10,80,0,21.29,35.46666667,20.06666667,35.79,20.2,36.5,19.7,35.56,17.23857143,44.13714286,2.09,78.59,17.39,30.2,20.6,37.65285714,17.29,35.5,1.07E+00,757.45,97,2,42.16666667,5.83E-01,30.56594987,30.56594987
5505,18-02-2016 22:20,80,10,21.35666667,35.4,20.1,35.76,20.2,36.5,19.6,35.62666667,17.254,44.2,2.0675,78.615,17.39,30.2,20.66,37.754,17.29,35.5,1.03E+00,757.5,97,2,40.33333333,5.67E-01,17.91274199,17.91274199
5506,18-02-2016 22:30,60,0,21.32333333,35.29,20.16666667,35.62666667,20.2,36.47142857,19.6,35.76,17.27714286,44.25142857,2,78.76333333,17.39,30.2,20.7,37.83714286,17.29,35.55142857,1.00E+00,757.55,97,2,38.5,5.50E-01,3.019707778,3.019707778
5507,18-02-2016 22:40,40,20,21.39,35.23,20.13333333,35.56,20.2,36.4,19.5,35.86,17.29,44.33125,2,79.12333333,17.39,30.26,20.736,37.79,17.29,35.536,9.67E-01,757.6,97,2,36.66666667,5.33E-01,37.61506417,37.61506417
5508,18-02-2016 22:50,30,20,21.39,35.2,20.2,35.56,20.12857143,36.50857143,19.5,36.06,17.236,44.236,2,79.26333333,17.39,30.36,20.73857143,37.92285714,17.29,35.72857143,9.33E-01,757.65,97,2,34.83333333,5.17E-01,15.93569485,15.93569485
5509,18-02-2016 23:00,30,0,21.39,35.12666667,20.16666667,35.36333333,20,36.656,19.39,36.23,17.2,44.2,2,79.22666667,17.39,30.56666667,20.7,38.252,17.39,36.82,9.00E-01,757.7,97,2,33,5.00E-01,29.02964992,29.02964992
5510,18-02-2016 23:10,60,0,21.39,35.09,20.1,35.36333333,19.92142857,36.72571429,19.32333333,36.29,17.2,44.236,2,79.22666667,17.39,30.7,20.7,38.59571429,17.42142857,37.45142857,8.00E-01,757.75,97.33333333,1.833333333,29.33333333,4.33E-01,36.03407091,36.03407091
5511,18-02-2016 23:20,50,0,21.32333333,35.09,20,35.43333333,19.79,36.79,19.26,36.29,17.2,44.35285714,1.966666667,79.53,17.46333333,30.82666667,20.7,39.036,17.39,37.68375,7.00E-01,757.8,97.66666667,1.666666667,25.66666667,3.67E-01,4.973712994,4.973712994
5512,18-02-2016 23:30,40,0,21.29,35.12666667,20,35.5,19.86142857,36.88428571,19.2,36.29,17.2,44.48,1.9,79.59,17.5,30.92666667,20.68571429,39.35571429,17.412,37.812,6.00E-01,757.85,98,1.5,22,3.00E-01,7.702337101,7.702337101
5513,18-02-2016 23:40,50,0,21.29,35.2,19.96333333,35.62666667,19.79,36.9,19.2,36.32666667,17.2,44.518,1.9,79.56,17.5,31,20.6,39.576,17.45285714,37.92857143,5.00E-01,757.9,98.33333333,1.333333333,18.33333333,2.33E-01,36.46333121,36.46333121
5514,18-02-2016 23:50,50,0,21.29,35.2,19.89,35.76,19.79,36.9,19.13333333,36.4,17.2,44.59,1.826666667,79.43333333,17.5,31.13333333,20.57142857,39.76428571,17.39,37.9,4.00E-01,757.95,98.66666667,1.166666667,14.66666667,1.67E-01,23.63346338,23.63346338
5515,19-02-2016 00:00,40,0,21.29,35.26,19.79,35.73,19.79,36.9,19.06666667,36.46666667,17.2,44.7,1.79,79.26333333,17.5,31.2,20.5,39.834,17.43714286,38.02428571,3.00E-01,758,99,1,11,1.00E-01,5.789600394,5.789600394
5516,19-02-2016 00:10,50,10,21.2,35.2,19.79,35.86333333,19.79,36.98571429,19,36.4,17.16,44.79,1.73,79.12333333,17.5,31.2,20.43714286,39.9,17.412,38.04,2.67E-01,758.0666667,99,1,10.83333333,8.33E-02,13.0142774,13.0142774
5517,19-02-2016 00:20,50,0,21.2,35.26,19.7,35.93333333,19.85,37.076,18.89,36.5,17.2,44.834,1.666666667,79.19333333,17.5,31.2,20.39,39.92,17.5,38.2,2.33E-01,758.1333333,99,1,10.66666667,6.67E-02,45.35084916,45.35084916
5518,19-02-2016 00:30,60,0,21.1,35.32666667,19.625,35.95,19.89,37.2,18.89,36.5,17.15,44.9,1.533333333,79.66666667,17.5,31.29,20.39,40.09571429,17.456,38.29,2.00E-01,758.2,99,1,10.5,5.00E-02,39.04969366,39.04969366
5519,19-02-2016 00:40,50,0,21.1,35.4,19.53333333,36.06,19.89,37.236,18.85666667,36.46666667,17.1,45,1.463333333,80.03,17.5,31.29,20.29,40.44,17.48428571,38.38428571,1.67E-01,758.2666667,99,1,10.33333333,3.33E-02,32.29538914,32.29538914
5520,19-02-2016 00:50,20,0,21.1,35.5,19.5,36.12666667,19.95875,37.29,18.79,36.425,17.14,45,1.39,80.23,17.5,31.39,20.31857143,40.65285714,17.5,38.4,1.33E-01,758.3333333,99,1,10.16666667,1.67E-02,26.01616438,26.01616438
5521,19-02-2016 01:00,30,0,21.03333333,35.5,19.42666667,36.2,20,37.29,18.79,36.5,17.2,45.0225,1.39,80.36666667,17.5,31.39,20.29,40.916,17.5,38.42857143,1.00E-01,758.4,99,1,10,0.00E+00,47.46102202,47.46102202
5522,19-02-2016 01:10,20,0,21,35.5,19.39,36.29,20,37.312,18.7,36.5,17.2,45.09,1.445,80.3225,17.5,31.39,20.26428571,41.29571429,17.5,38.634,1.33E-01,758.4,99,1,11.16666667,3.33E-02,23.41604887,23.41604887
5523,19-02-2016 01:20,40,0,21,35.59,19.32333333,36.29,20,37.4,18.7,36.5,17.14,45.156,1.39,80.33,17.5,31.46333333,20.2,41.78,17.5,38.84,1.67E-01,758.4,99,1,12.33333333,6.67E-02,23.0960791,23.0960791
5524,19-02-2016 01:30,50,0,20.92666667,35.66333333,19.26,36.29,20,37.4,18.66666667,36.5,17.16,45.2,1.29,80.56333333,17.5,31.5,20.2,42.116,17.5,38.978,2.00E-01,758.4,99,1,13.5,1.00E-01,47.85444298,47.85444298
5525,19-02-2016 01:40,50,10,20.89,35.73,19.2,36.29,20,37.48571429,18.6,36.5,17.12857143,45.2,1.356666667,80.69,17.5,31.5,20.2,42.454,17.5,39.12142857,2.33E-01,758.4,99,1,14.66666667,1.33E-01,2.968807239,2.968807239
5526,19-02-2016 01:50,50,0,20.89,35.79,19.16666667,36.4,20,37.518,18.6,36.43333333,17.1,45.2,1.39,80.59,17.5,31.5,20.2,42.7425,17.5,39.236,2.67E-01,758.4,99,1,15.83333333,1.67E-01,34.39363347,34.39363347
5527,19-02-2016 02:00,50,0,20.79,35.79,19.1,36.46666667,20,37.59,18.6,36.5,17.1,45.236,1.39,80.65666667,17.5,31.53333333,20.2,43.03714286,17.5,39.38428571,3.00E-01,758.4,99,1,17,2.00E-01,4.108334088,4.108334088
5528,19-02-2016 02:10,50,0,20.79,35.79,19.06666667,36.46666667,20.1,37.736,18.5,36.5,17.1,45.29,1.29,81.06333333,17.5,31.6,20.12,43.218,17.5,39.42,3.33E-01,758.4166667,99,1.166666667,17.16666667,2.17E-01,16.10546876,16.10546876
5529,19-02-2016 02:20,40,0,20.76,35.9,19,36.46666667,20.1,37.77714286,18.5,36.5,17.1,45.378,1.29,81.26333333,17.5,31.6,20.1,43.478,17.5,39.5,3.67E-01,758.4333333,99,1.333333333,17.33333333,2.33E-01,45.03744751,45.03744751
5530,19-02-2016 02:30,50,0,20.7,35.9,18.96333333,36.5,20.1,37.754,18.5,36.5,17.1,45.4,1.29,81.19,17.5,31.6,20.1,43.59,17.5,39.5,4.00E-01,758.45,99,1.5,17.5,2.50E-01,28.17704829,28.17704829
5531,19-02-2016 02:40,40,0,20.7,35.9,18.89,36.56,20.1,37.79,18.5,36.5,17.1,45.4,1.29,81.26333333,17.5,31.63333333,20.1,43.59,17.55714286,39.55142857,4.33E-01,758.4666667,99,1.666666667,17.66666667,2.67E-01,13.59507254,13.59507254
5532,19-02-2016 02:50,40,0,20.7,35.9,18.82333333,36.56666667,20.1,37.79,18.39,36.4,17.1,45.4,1.26,81.3,17.5,31.7,20.1,43.674,17.56,39.612,4.67E-01,758.4833333,99,1.833333333,17.83333333,2.83E-01,42.43217704,42.43217704
5533,19-02-2016 03:00,50,0,20.6,35.82666667,18.82333333,36.62666667,20.1,37.80571429,18.39,36.46666667,17.1,45.46,1.2,81.36666667,17.5,31.7,20.08,43.772,17.57142857,39.7,5.00E-01,758.5,99,2,18,3.00E-01,8.177993284,8.177993284
5534,19-02-2016 03:10,40,10,20.6,35.9,18.76,36.59,20.12,37.9,18.39,36.5,17.07142857,45.47142857,1.1,81.69333333,17.5,31.7,20,43.7,17.54,39.7,5.17E-01,758.5,99,2,17.83333333,3.33E-01,43.53843911,43.53843911
5535,19-02-2016 03:20,30,0,20.5,35.9,18.7,36.59,20.2,37.9,18.39,36.5,17.1,45.5,1.1,82.02666667,17.5,31.7,20,43.745,17.5375,39.75625,5.33E-01,758.5,99,2,17.66666667,3.67E-01,30.94185274,30.94185274
5536,19-02-2016 03:30,30,0,20.5,35.9,18.7,36.7,20.2,37.9,18.35666667,36.5,17.1,45.5,1.1,82.16,17.5,31.7,20,43.9,17.6,39.79,5.50E-01,758.5,99,2,17.5,4.00E-01,33.61259423,33.61259423
5537,19-02-2016 03:40,30,0,20.5,35.9,18.675,36.7675,20.2,37.9,18.29,36.5,17.1,45.51285714,1.1,82.43333333,17.5,31.79,20,43.9,17.54,39.812,5.67E-01,758.5,99,2,17.33333333,4.33E-01,19.93145697,19.93145697
